algorithm,model,baseline_strategy,metric,source_file,source_row,baseline_repetition,k,llm_metric,baseline_metric,delta,graph_source,pair_name,decoding_algorithm
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,366,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,366,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,367,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,368,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,369,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,370,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_01/raw_row.json,371,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,372,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,373,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,374,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,375,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,376,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_02/raw_row.json,377,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,378,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,379,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,380,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,381,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,381,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,381,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,381,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_1/100/rep_03/raw_row.json,381,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_1,beam
